Valid date,Valid time,Time zone,Record sequence,Data type,Primary,Reporting area,State code,Parameter name,AQI value,AQI category,Forecast,Source
06/08/23,17:00,EDT,0,O,Y,Swain County,NC,OZONE,67,Moderate,North Carolina DEQ - Division of Air Quality,
06/08/23,,EDT,0,F,Y,Swain County,NC,PM2.5,115,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/09/23,,EDT,1,F,Y,Swain County,NC,PM2.5,85,Moderate,North Carolina DEQ - Division of Air Quality,
06/10/23,,EDT,2,F,Y,Swain County,NC,PM2.5,85,Moderate,North Carolina DEQ - Division of Air Quality,
06/11/23,,EDT,3,F,Y,Swain County,NC,OZONE,50,Good,North Carolina DEQ - Division of Air Quality,
06/07/23,,PDT,-1,Y,Y,Sweet Home,OR,PM2.5,20,Good,Oregon Dept. of Environmental Quality,
06/08/23,14:00,PDT,0,O,Y,Sweet Home,OR,PM2.5,13,Good,Oregon Dept. of Environmental Quality,
06/07/23,,PDT,-1,Y,Y,Tacoma-Puyallup,WA,PM2.5,45,Good,Puget Sound Clean Air Agency,
06/08/23,14:00,PDT,0,O,Y,Tacoma-Puyallup,WA,PM2.5,39,Good,Puget Sound Clean Air Agency,
06/08/23,,PDT,0,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/09/23,,PDT,1,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/10/23,,PDT,2,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/11/23,,PDT,3,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/12/23,,PDT,4,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/13/23,,PDT,5,F,Y,Tacoma-Puyallup,WA,PM2.5,25,Good,Puget Sound Clean Air Agency,
06/07/23,,PDT,-1,Y,Y,Tahoe City area,CA,OZONE,71,Moderate,Placer County APCD,
06/08/23,14:00,PDT,0,O,Y,Tahoe City area,CA,OZONE,71,Moderate,Placer County APCD,
06/07/23,,EDT,-1,Y,Y,Tallahassee,FL,PM2.5,38,Good,Florida Dept. of Environmental Protection,
06/08/23,17:00,EDT,0,O,Y,Tallahassee,FL,PM2.5,43,Good,Florida Dept. of Environmental Protection,
06/08/23,,EDT,0,F,Y,Tallahassee,FL,OZONE,,Moderate,Florida Dept. of Environmental Protection,
06/09/23,,EDT,1,F,Y,Tallahassee,FL,OZONE,,Good,Florida Dept. of Environmental Protection,
06/10/23,,EDT,2,F,Y,Tallahassee,FL,OZONE,,Good,Florida Dept. of Environmental Protection,
06/11/23,,EDT,3,F,Y,Tallahassee,FL,OZONE,,Good,Florida Dept. of Environmental Protection,
06/07/23,,EDT,-1,Y,Y,Tampa,FL,OZONE,34,Good,Hillsborough County - Tampa ,
06/08/23,17:00,EDT,0,O,Y,Tampa,FL,OZONE,34,Good,Hillsborough County - Tampa ,
06/08/23,,EDT,0,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/09/23,,EDT,1,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/10/23,,EDT,2,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/11/23,,EDT,3,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/12/23,,EDT,4,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/13/23,,EDT,5,F,Y,Tampa,FL,PM2.5,,Good,Hillsborough County - Tampa ,
06/07/23,,MDT,-1,Y,Y,Taos,NM,PM2.5,6,Good,New Mexico Air Quality Bureau,
06/08/23,15:00,MDT,0,O,Y,Taos,NM,PM2.5,0,Good,New Mexico Air Quality Bureau,
06/08/23,,UZT,-1,Y,Y,Tashkent,,PM2.5,66,Moderate,U.S. Department of State Uzbekistan - Tashkent,
06/09/23,2:00,UZT,0,O,Y,Tashkent,,PM2.5,84,Moderate,U.S. Department of State Uzbekistan - Tashkent,
06/07/23,,PDT,-1,Y,Y,Temecula Vly,CA,OZONE,43,Good,South Coast AQMD,
06/08/23,14:00,PDT,0,O,Y,Temecula Vly,CA,OZONE,47,Good,South Coast AQMD,
06/08/23,,PDT,1,F,Y,Temecula Vly,CA,OZONE,48,Good,South Coast AQMD,
06/09/23,,PDT,1,F,Y,Temecula Vly,CA,OZONE,42,Good,South Coast AQMD,
06/07/23,,EDT,-1,Y,Y,Terre Haute,IN,PM2.5,83,Moderate,Indiana Dept. of Environmental Management 2,
06/08/23,17:00,EDT,0,O,Y,Terre Haute,IN,OZONE,67,Moderate,Indiana Dept. of Environmental Management 2,
06/08/23,,EDT,0,F,Y,Terre Haute,IN,PM2.5,,Unhealthy for Sensitive Groups,Indiana Dept. of Environmental Management 2,
06/09/23,,EDT,1,F,Y,Terre Haute,IN,PM2.5,,Unhealthy for Sensitive Groups,Indiana Dept. of Environmental Management 2,
06/07/23,,PDT,-1,Y,Y,The Dalles,OR,PM2.5,23,Good,Oregon Dept. of Environmental Quality,
06/08/23,14:00,PDT,0,O,Y,The Dalles,OR,PM2.5,21,Good,Oregon Dept. of Environmental Quality,
06/07/23,,MDT,-1,Y,Y,Theodore Roosevelt National Park,ND,OZONE,90,Moderate,National Park Service,
06/08/23,15:00,MDT,0,O,Y,Theodore Roosevelt National Park,ND,OZONE,58,Moderate,National Park Service,
06/07/23,,CDT,-1,Y,Y,Thibodaux,LA,OZONE,46,Good,Louisiana Department of Environmental Quality,
06/08/23,16:00,CDT,0,O,Y,Thibodaux,LA,PM2.5,55,Moderate,Louisiana Department of Environmental Quality,
06/08/23,,CDT,0,F,Y,Thibodaux,LA,OZONE,67,Moderate,Louisiana Department of Environmental Quality,
06/09/23,,CDT,1,F,Y,Thibodaux,LA,OZONE,67,Moderate,Louisiana Department of Environmental Quality,
06/10/23,,CDT,2,F,Y,Thibodaux,LA,OZONE,61,Moderate,Louisiana Department of Environmental Quality,
06/07/23,,MDT,-1,Y,Y,Thompson Falls,MT,PM2.5,26,Good,Montana DEQ,
06/08/23,15:00,MDT,0,O,Y,Thompson Falls,MT,PM2.5,43,Good,Montana DEQ,
06/07/23,,PDT,-1,Y,Y,Thousand Oaks,CA,OZONE,34,Good,Ventura County APCD,
06/08/23,14:00,PDT,0,O,Y,Thousand Oaks,CA,OZONE,36,Good,Ventura County APCD,
06/08/23,,PDT,1,F,Y,Thousand Oaks,CA,PM2.5,38,Good,Ventura County APCD,
06/09/23,,PDT,2,F,Y,Thousand Oaks,CA,OZONE,36,Good,Ventura County APCD,
06/10/23,,PDT,3,F,Y,Thousand Oaks,CA,PM2.5,38,Good,Ventura County APCD,
06/11/23,,PDT,4,F,Y,Thousand Oaks,CA,OZONE,35,Good,Ventura County APCD,
06/12/23,,PDT,5,F,Y,Thousand Oaks,CA,OZONE,40,Good,Ventura County APCD,
06/07/23,,MDT,-1,Y,Y,Timpanogos Cave National Monument,UT,PM2.5,14,Good,National Park Service,
06/08/23,15:00,MDT,0,O,Y,Timpanogos Cave National Monument,UT,PM2.5,19,Good,National Park Service,
06/07/23,,EDT,-1,Y,Y,Toledo,OH,PM2.5,106,Unhealthy for Sensitive Groups,Ohio EPA-DAPC,
06/08/23,17:00,EDT,0,O,Y,Toledo,OH,PM2.5,78,Moderate,Ohio EPA-DAPC,
06/07/23,,PDT,-1,Y,Y,Toledo,OR,PM2.5,15,Good,Oregon Dept. of Environmental Quality,
06/08/23,14:00,PDT,0,O,Y,Toledo,OR,PM2.5,7,Good,Oregon Dept. of Environmental Quality,
06/07/23,,MDT,-1,Y,Y,Tooele,UT,OZONE,54,Moderate,Utah Department of Environmental Quality,
06/08/23,15:00,MDT,0,O,Y,Tooele,UT,OZONE,50,Good,Utah Department of Environmental Quality,
06/08/23,,MDT,0,F,Y,Tooele,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/09/23,,MDT,1,F,Y,Tooele,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/10/23,,MDT,2,F,Y,Tooele,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/07/23,,CDT,-1,Y,Y,Topeka,KS,OZONE,112,Unhealthy for Sensitive Groups,Kansas Dept. of Health and Environment,
06/08/23,16:00,CDT,0,O,Y,Topeka,KS,PM2.5,63,Moderate,Kansas Dept. of Health and Environment,
06/07/23,,EDT,-1,Y,Y,Torrington,CT,PM2.5,174,Unhealthy,Connecticut Dept. of Energy and Environmental Protection,
06/08/23,17:00,EDT,0,O,Y,Torrington,CT,PM2.5,114,Unhealthy for Sensitive Groups,Connecticut Dept. of Energy and Environmental Protection,
06/08/23,,EDT,0,F,Y,Torrington,CT,PM2.5,166,Unhealthy,Connecticut Dept. of Energy and Environmental Protection,
06/09/23,,EDT,1,F,Y,Torrington,CT,PM2.5,102,Unhealthy for Sensitive Groups,Connecticut Dept. of Energy and Environmental Protection,
06/08/23,,EDT,0,F,Y,Transylvania County,NC,PM2.5,115,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/09/23,,EDT,1,F,Y,Transylvania County,NC,PM2.5,85,Moderate,North Carolina DEQ - Division of Air Quality,
06/10/23,,EDT,2,F,Y,Transylvania County,NC,PM2.5,85,Moderate,North Carolina DEQ - Division of Air Quality,
06/11/23,,EDT,3,F,Y,Transylvania County,NC,OZONE,50,Good,North Carolina DEQ - Division of Air Quality,
06/07/23,,EDT,-1,Y,Y,Traverse City,MI,PM2.5,68,Moderate,"Michigan Department of Environment, Great Lakes, and Energy",
06/08/23,17:00,EDT,0,O,Y,Traverse City,MI,OZONE,38,Good,"Michigan Department of Environment, Great Lakes, and Energy",
06/08/23,,EDT,0,F,Y,Traverse City,MI,PM2.5,,Moderate,"Michigan Department of Environment, Great Lakes, and Energy",
06/09/23,,EDT,1,F,Y,Traverse City,MI,PM2.5,,Moderate,"Michigan Department of Environment, Great Lakes, and Energy",
06/07/23,,EDT,-1,Y,Y,Tri-Cities,TN,PM2.5,65,Moderate,Tennessee Air Pollution Control Div.,
06/08/23,17:00,EDT,0,O,Y,Tri-Cities,TN,PM2.5,63,Moderate,Tennessee Air Pollution Control Div.,
06/08/23,,EDT,0,F,Y,Tri-Cities,TN,PM2.5,63,Moderate,Tennessee Air Pollution Control Div.,
06/09/23,,EDT,1,F,Y,Tri-Cities,TN,PM2.5,87,Moderate,Tennessee Air Pollution Control Div.,
06/10/23,,EDT,2,F,Y,Tri-Cities,TN,PM2.5,93,Moderate,Tennessee Air Pollution Control Div.,
06/07/23,,PDT,-1,Y,Y,Trona,CA,OZONE,50,Good,Mojave Desert AQMD,
06/08/23,14:00,PDT,0,O,Y,Trona,CA,OZONE,49,Good,Mojave Desert AQMD,
06/08/23,,PDT,1,F,Y,Trona,CA,OZONE,67,Moderate,Mojave Desert AQMD,
06/09/23,,PDT,1,F,Y,Trona,CA,OZONE,71,Moderate,Mojave Desert AQMD,
06/07/23,,PDT,-1,Y,Y,Truckee,CA,PM2.5,28,Good,Northern Sierra AQMD,
06/08/23,14:00,PDT,0,O,Y,Truckee,CA,PM2.5,19,Good,Northern Sierra AQMD,
06/07/23,,EDT,-1,Y,Y,Truro,MA,OZONE,33,Good,Massachusetts Dept. of Environmental Protection,
06/08/23,17:00,EDT,0,O,Y,Truro,MA,OZONE,31,Good,Massachusetts Dept. of Environmental Protection,
06/08/23,,EDT,0,F,Y,Truro,MA,PM2.5,,Moderate,Massachusetts Dept. of Environmental Protection,
06/09/23,,EDT,1,F,Y,Truro,MA,PM2.5,,Unhealthy for Sensitive Groups,Massachusetts Dept. of Environmental Protection,
06/07/23,,MST,-1,Y,Y,Tucson,AZ,OZONE,77,Moderate,Arizona Department of Environmental Quality,
06/08/23,14:00,MST,0,O,Y,Tucson,AZ,OZONE,61,Moderate,Arizona Department of Environmental Quality,
06/08/23,,MST,0,F,Y,Tucson,AZ,OZONE,64,Moderate,Arizona Department of Environmental Quality,
06/09/23,,MST,1,F,Y,Tucson,AZ,OZONE,74,Moderate,Arizona Department of Environmental Quality,
06/10/23,,MST,2,F,Y,Tucson,AZ,OZONE,54,Moderate,Arizona Department of Environmental Quality,
06/11/23,,MST,3,F,Y,Tucson,AZ,OZONE,49,Good,Arizona Department of Environmental Quality,
06/12/23,,MST,4,F,Y,Tucson,AZ,OZONE,50,Good,Arizona Department of Environmental Quality,
06/07/23,,CDT,-1,Y,Y,Tulsa,OK,OZONE,143,Unhealthy for Sensitive Groups,Oklahoma Department of Environmental Quality,
06/08/23,16:00,CDT,0,O,Y,Tulsa,OK,OZONE,156,Unhealthy,Oklahoma Department of Environmental Quality,
06/08/23,,CDT,0,F,Y,Tulsa,OK,OZONE,150,Unhealthy for Sensitive Groups,Oklahoma Department of Environmental Quality,
06/09/23,,CDT,1,F,Y,Tulsa,OK,OZONE,130,Unhealthy for Sensitive Groups,Oklahoma Department of Environmental Quality,
06/10/23,,CDT,2,F,Y,Tulsa,OK,OZONE,75,Moderate,Oklahoma Department of Environmental Quality,
06/07/23,,PDT,-1,Y,Y,Tuolumne County,CA,OZONE,39,Good,Tuolumne County APCD,
06/08/23,14:00,PDT,0,O,Y,Tuolumne County,CA,OZONE,37,Good,Tuolumne County APCD,
06/07/23,,CDT,-1,Y,Y,Tupelo,MS,OZONE,122,Unhealthy for Sensitive Groups,Mississippi DEQ,
06/08/23,16:00,CDT,0,O,Y,Tupelo,MS,OZONE,80,Moderate,Mississippi DEQ,
06/07/23,,CDT,-1,Y,Y,Tuscaloosa,AL,PM2.5,59,Moderate,Alabama Department of Environmental Management,
06/08/23,16:00,CDT,0,O,Y,Tuscaloosa,AL,PM2.5,71,Moderate,Alabama Department of Environmental Management,
06/07/23,,PDT,-1,Y,Y,Twentynine Palms,CA,OZONE,71,Moderate,Mojave Desert AQMD,
06/08/23,14:00,PDT,0,O,Y,Twentynine Palms,CA,OZONE,64,Moderate,Mojave Desert AQMD,
06/08/23,,PDT,1,F,Y,Twentynine Palms,CA,OZONE,67,Moderate,Mojave Desert AQMD,
06/09/23,,PDT,1,F,Y,Twentynine Palms,CA,OZONE,64,Moderate,Mojave Desert AQMD,
06/07/23,,CDT,-1,Y,Y,Twin Cities,MN,PM2.5,59,Moderate,Minnesota Pollution Control Agency,
06/08/23,16:00,CDT,0,O,Y,Twin Cities,MN,OZONE,50,Good,Minnesota Pollution Control Agency,
06/08/23,,CDT,1,F,Y,Twin Cities,MN,PM2.5,65,Moderate,Minnesota Pollution Control Agency,
06/09/23,,CDT,2,F,Y,Twin Cities,MN,OZONE,,Moderate,Minnesota Pollution Control Agency,
06/10/23,,CDT,3,F,Y,Twin Cities,MN,OZONE,,Moderate,Minnesota Pollution Control Agency,
06/07/23,,MDT,-1,Y,Y,Twin Falls,ID,PM2.5,22,Good,Idaho Department of Environmental Quality,
06/08/23,15:00,MDT,0,O,Y,Twin Falls,ID,PM2.5,17,Good,Idaho Department of Environmental Quality,
06/08/23,,MDT,0,F,Y,Twin Falls,ID,PM2.5,18,Good,Idaho Department of Environmental Quality,
06/09/23,,MDT,1,F,Y,Twin Falls,ID,PM2.5,16,Good,Idaho Department of Environmental Quality,
06/10/23,,MDT,2,F,Y,Twin Falls,ID,PM2.5,,Good,Idaho Department of Environmental Quality,
06/11/23,,MDT,3,F,Y,Twin Falls,ID,PM2.5,,Good,Idaho Department of Environmental Quality,
06/12/23,,MDT,4,F,Y,Twin Falls,ID,PM2.5,,Good,Idaho Department of Environmental Quality,
06/13/23,,MDT,5,F,Y,Twin Falls,ID,PM2.5,,Good,Idaho Department of Environmental Quality,
06/07/23,,PDT,-1,Y,Y,Twisp,WA,PM2.5,23,Good,Washington Department of Ecology,
06/08/23,14:00,PDT,0,O,Y,Twisp,WA,PM2.5,40,Good,Washington Department of Ecology,
06/08/23,,PDT,0,F,Y,Twisp,WA,PM2.5,,Good,Washington Department of Ecology,
06/09/23,,PDT,1,F,Y,Twisp,WA,PM2.5,,Good,Washington Department of Ecology,
06/10/23,,PDT,2,F,Y,Twisp,WA,PM2.5,,Good,Washington Department of Ecology,
06/11/23,,PDT,3,F,Y,Twisp,WA,PM2.5,,Good,Washington Department of Ecology,
06/12/23,,PDT,4,F,Y,Twisp,WA,PM2.5,,Good,Washington Department of Ecology,
06/07/23,,CDT,-1,Y,Y,Tyler-Longview-Marshall,TX,PM2.5,77,Moderate,Texas Commission on Environmental Quality,
06/08/23,16:00,CDT,0,O,Y,Tyler-Longview-Marshall,TX,OZONE,105,Unhealthy for Sensitive Groups,Texas Commission on Environmental Quality,
06/08/23,,CDT,0,F,Y,Tyler-Longview-Marshall,TX,OZONE,,Moderate,Texas Commission on Environmental Quality,
06/09/23,,CDT,1,F,Y,Tyler-Longview-Marshall,TX,OZONE,,Moderate,Texas Commission on Environmental Quality,
06/10/23,,CDT,2,F,Y,Tyler-Longview-Marshall,TX,OZONE,,Moderate,Texas Commission on Environmental Quality,
06/11/23,,CDT,3,F,Y,Tyler-Longview-Marshall,TX,OZONE,,Moderate,Texas Commission on Environmental Quality,
06/08/23,,EDT,0,F,Y,Tyrrell County,NC,PM2.5,150,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/09/23,,EDT,1,F,Y,Tyrrell County,NC,PM2.5,90,Moderate,North Carolina DEQ - Division of Air Quality,
06/10/23,,EDT,2,F,Y,Tyrrell County,NC,PM2.5,100,Moderate,North Carolina DEQ - Division of Air Quality,
06/11/23,,EDT,3,F,Y,Tyrrell County,NC,OZONE,50,Good,North Carolina DEQ - Division of Air Quality,
06/07/23,,PDT,-1,Y,Y,Ukiah,CA,OZONE,31,Good,Mendocino County AQMD,
06/08/23,14:00,PDT,0,O,Y,Ukiah,CA,OZONE,22,Good,Mendocino County AQMD,
06/07/23,,EDT,-1,Y,Y,Union County,NC,OZONE,97,Moderate,North Carolina DEQ - Division of Air Quality,
06/08/23,17:00,EDT,0,O,Y,Union County,NC,OZONE,74,Moderate,North Carolina DEQ - Division of Air Quality,
06/08/23,,EDT,0,F,Y,Union County,NC,PM2.5,115,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/09/23,,EDT,1,F,Y,Union County,NC,OZONE,101,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/10/23,,EDT,2,F,Y,Union County,NC,OZONE,100,Moderate,North Carolina DEQ - Division of Air Quality,
06/11/23,,EDT,3,F,Y,Union County,NC,OZONE,50,Good,North Carolina DEQ - Division of Air Quality,
06/07/23,,EDT,-1,Y,Y,Upper Eastern Shore,MD,PM2.5,162,Unhealthy,Maryland Department of the Environment,
06/08/23,17:00,EDT,0,O,Y,Upper Eastern Shore,MD,PM2.5,163,Unhealthy,Maryland Department of the Environment,
06/08/23,,EDT,1,F,Y,Upper Eastern Shore,MD,PM2.5,161,Unhealthy,Maryland Department of the Environment,
06/09/23,,EDT,1,F,Y,Upper Eastern Shore,MD,PM2.5,124,Unhealthy for Sensitive Groups,Maryland Department of the Environment,
06/10/23,,EDT,2,F,Y,Upper Eastern Shore,MD,PM2.5,80,Moderate,Maryland Department of the Environment,
06/11/23,,EDT,3,F,Y,Upper Eastern Shore,MD,OZONE,87,Moderate,Maryland Department of the Environment,
06/07/23,,MDT,-1,Y,Y,Upper Green River Basin,WY,OZONE,51,Moderate,Wyoming Department of Environmental Quality,
06/08/23,15:00,MDT,0,O,Y,Upper Green River Basin,WY,OZONE,44,Good,Wyoming Department of Environmental Quality,
06/07/23,,EDT,-1,Y,Y,Upper Hudson Valley Region,NY,PM2.5,177,Unhealthy,New York Dept. of Environmental Conservation,
06/08/23,17:00,EDT,0,O,Y,Upper Hudson Valley Region,NY,PM2.5,150,Unhealthy for Sensitive Groups,New York Dept. of Environmental Conservation,
06/08/23,,EDT,0,F,Y,Upper Hudson Valley Region,NY,PM2.5,130,Unhealthy for Sensitive Groups,New York Dept. of Environmental Conservation,
06/09/23,,EDT,1,F,Y,Upper Hudson Valley Region,NY,PM2.5,51,Moderate,New York Dept. of Environmental Conservation,
06/07/23,,EDT,-1,Y,Y,Uxbridge,MA,OZONE,29,Good,Massachusetts Dept. of Environmental Protection,
06/08/23,17:00,EDT,0,O,Y,Uxbridge,MA,OZONE,21,Good,Massachusetts Dept. of Environmental Protection,
06/08/23,,EDT,0,F,Y,Uxbridge,MA,PM2.5,,Moderate,Massachusetts Dept. of Environmental Protection,
06/09/23,,EDT,1,F,Y,Uxbridge,MA,PM2.5,,Moderate,Massachusetts Dept. of Environmental Protection,
06/07/23,,PDT,-1,Y,Y,Vacaville,CA,OZONE,38,Good,Yolo-Solano AQMD,
06/08/23,14:00,PDT,0,O,Y,Vacaville,CA,OZONE,38,Good,Yolo-Solano AQMD,
06/08/23,,PDT,0,F,Y,Vacaville,CA,OZONE,44,Good,Yolo-Solano AQMD,
06/09/23,,PDT,1,F,Y,Vacaville,CA,OZONE,44,Good,Yolo-Solano AQMD,
06/10/23,,PDT,2,F,Y,Vacaville,CA,OZONE,39,Good,Yolo-Solano AQMD,
06/11/23,,PDT,3,F,Y,Vacaville,CA,OZONE,38,Good,Yolo-Solano AQMD,
06/12/23,,PDT,4,F,Y,Vacaville,CA,OZONE,38,Good,Yolo-Solano AQMD,
06/13/23,,PDT,5,F,Y,Vacaville,CA,OZONE,43,Good,Yolo-Solano AQMD,
06/08/23,,EDT,0,F,Y,Vance County,NC,PM2.5,130,Unhealthy for Sensitive Groups,North Carolina DEQ - Division of Air Quality,
06/09/23,,EDT,1,F,Y,Vance County,NC,PM2.5,100,Moderate,North Carolina DEQ - Division of Air Quality,
06/10/23,,EDT,2,F,Y,Vance County,NC,PM2.5,100,Moderate,North Carolina DEQ - Division of Air Quality,
06/11/23,,EDT,3,F,Y,Vance County,NC,OZONE,50,Good,North Carolina DEQ - Division of Air Quality,
06/07/23,,PDT,-1,Y,Y,Vancouver,WA,OZONE,54,Moderate,Washington Department of Ecology,
06/08/23,14:00,PDT,0,O,Y,Vancouver,WA,PM2.5,36,Good,Washington Department of Ecology,
06/08/23,,PDT,0,F,Y,Vancouver,WA,PM2.5,,Good,Washington Department of Ecology,
06/09/23,,PDT,1,F,Y,Vancouver,WA,PM2.5,,Good,Washington Department of Ecology,
06/10/23,,PDT,2,F,Y,Vancouver,WA,PM2.5,,Good,Washington Department of Ecology,
06/11/23,,PDT,3,F,Y,Vancouver,WA,PM2.5,,Good,Washington Department of Ecology,
06/12/23,,PDT,4,F,Y,Vancouver,WA,PM2.5,,Good,Washington Department of Ecology,
06/07/23,,CDT,-1,Y,Y,Vermillion,SD,OZONE,126,Unhealthy for Sensitive Groups,South Dakota Department of Agriculture and Natural Resources,
06/08/23,16:00,CDT,0,O,Y,Vermillion,SD,OZONE,90,Moderate,South Dakota Department of Agriculture and Natural Resources,
06/07/23,,EDT,-1,Y,Y,Vermont Mountain Valley Locations,VT,PM2.5,156,Unhealthy,Vermont Air Quality & Climate Division,
06/08/23,17:00,EDT,0,O,Y,Vermont Mountain Valley Locations,VT,PM2.5,28,Good,Vermont Air Quality & Climate Division,
06/08/23,,EDT,0,F,Y,Vermont Mountain Valley Locations,VT,PM2.5,65,Moderate,Vermont Air Quality & Climate Division,
06/09/23,,EDT,1,F,Y,Vermont Mountain Valley Locations,VT,PM2.5,40,Good,Vermont Air Quality & Climate Division,
06/07/23,,MDT,-1,Y,Y,Vernal,UT,OZONE,47,Good,Utah Department of Environmental Quality,
06/08/23,15:00,MDT,0,O,Y,Vernal,UT,OZONE,46,Good,Utah Department of Environmental Quality,
06/08/23,,MDT,0,F,Y,Vernal,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/09/23,,MDT,1,F,Y,Vernal,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/10/23,,MDT,2,F,Y,Vernal,UT,OZONE,,Moderate,Utah Department of Environmental Quality,
06/07/23,,CDT,-1,Y,Y,Victoria,TX,OZONE,71,Moderate,Texas Commission on Environmental Quality,
06/08/23,16:00,CDT,0,O,Y,Victoria,TX,OZONE,44,Good,Texas Commission on Environmental Quality,
06/08/23,,CDT,0,F,Y,Victoria,TX,OZONE,,Moderate,Texas Commission on Environmental Quality,
06/09/23,,CDT,1,F,Y,Victoria,TX,OZONE,,Good,Texas Commission on Environmental Quality,
06/10/23,,CDT,2,F,Y,Victoria,TX,OZONE,,Good,Texas Commission on Environmental Quality,
06/11/23,,CDT,3,F,Y,Victoria,TX,PM2.5,,Moderate,Texas Commission on Environmental Quality,
06/07/23,,PDT,-1,Y,Y,Victorville,CA,OZONE,71,Moderate,Mojave Desert AQMD,
06/08/23,14:00,PDT,0,O,Y,Victorville,CA,OZONE,67,Moderate,Mojave Desert AQMD,
06/08/23,,PDT,1,F,Y,Victorville,CA,OZONE,74,Moderate,Mojave Desert AQMD,
06/09/23,,PDT,1,F,Y,Victorville,CA,OZONE,77,Moderate,Mojave Desert AQMD,
06/08/23,,ICT,-1,Y,Y,Vientiane,,PM2.5,45,Good,U.S. Department of State Laos - Vientiane,
06/07/23,,CDT,-1,Y,Y,Vilas and Forest Counties,WI,OZONE,39,Good,Wisconsin Dept. of Natural Resources,
06/08/23,16:00,CDT,0,O,Y,Vilas and Forest Counties,WI,OZONE,38,Good,Wisconsin Dept. of Natural Resources,
06/08/23,,CDT,1,F,Y,Vilas and Forest Counties,WI,PM2.5,,Moderate,Wisconsin Dept. of Natural Resources,
06/09/23,,CDT,2,F,Y,Vilas and Forest Counties,WI,PM2.5,,Moderate,Wisconsin Dept. of Natural Resources,
06/10/23,,CDT,3,F,Y,Vilas and Forest Counties,WI,PM2.5,,Good,Wisconsin Dept. of Natural Resources,
06/11/23,,CDT,4,F,Y,Vilas and Forest Counties,WI,PM2.5,,Good,Wisconsin Dept. of Natural Resources,
06/07/23,,EDT,-1,Y,Y,Vincennes,IN,PM2.5,94,Moderate,Indiana Dept. of Environmental Management 2,
06/08/23,17:00,EDT,0,O,Y,Vincennes,IN,PM2.5,92,Moderate,Indiana Dept. of Environmental Management 2,
06/07/23,,PDT,-1,Y,Y,Visalia,CA,PM2.5,48,Good,San Joaquin Valley Unified APCD,
06/08/23,14:00,PDT,0,O,Y,Visalia,CA,PM2.5,40,Good,San Joaquin Valley Unified APCD,
06/08/23,,PDT,1,F,Y,Visalia,CA,OZONE,37,Good,San Joaquin Valley Unified APCD,
06/07/23,,PDT,-1,Y,Y,W San Bernardino M,CA,OZONE,50,Good,South Coast AQMD,
06/08/23,14:00,PDT,0,O,Y,W San Bernardino M,CA,OZONE,50,Good,South Coast AQMD,
06/08/23,,PDT,1,F,Y,W San Bernardino M,CA,OZONE,54,Moderate,South Coast AQMD,
06/09/23,,PDT,1,F,Y,W San Bernardino M,CA,OZONE,48,Good,South Coast AQMD,
06/07/23,,PDT,-1,Y,Y,W San Fernando Vly,CA,OZONE,38,Good,South Coast AQMD,
06/08/23,14:00,PDT,0,O,Y,W San Fernando Vly,CA,OZONE,33,Good,South Coast AQMD,
06/08/23,,PDT,1,F,Y,W San Fernando Vly,CA,OZONE,46,Good,South Coast AQMD,
06/09/23,,PDT,1,F,Y,W San Fernando Vly,CA,OZONE,50,Good,South Coast AQMD,
06/07/23,,PDT,-1,Y,Y,W San Gabriel Vly,CA,OZONE,33,Good,South Coast AQMD,
06/08/23,14:00,PDT,0,O,Y,W San Gabriel Vly,CA,OZONE,39,Good,South Coast AQMD,
06/08/23,,PDT,1,F,Y,W San Gabriel Vly,CA,OZONE,43,Good,South Coast AQMD,
06/09/23,,PDT,1,F,Y,W San Gabriel Vly,CA,PM2.5,42,Good,South Coast AQMD,
06/07/23,,CDT,-1,Y,Y,Waco-Killeen,TX,OZONE,100,Moderate,Texas Commission on Environmental Quality,
